Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..MIMAROPA REGION,Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Chayote,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Okra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Squash,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Tomato,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Ampalaya [Bitter gourd],33.59,30.63,30.47,32.44,31.03,30.09,31.81,32.29,18.96,20.58,45.11,40.69,43.15,38.9,32.51,37.41,34.61,34.05,34.4,39,35.39,57.25,49.67,47,42.4,31.99,30.9,36.62,31.27,30.93,30.12,42.28,41.53,43.38,41.61,33.83,37.02,40.85,36.63,33.55,32.8,33.11,31.99,23.54,30.26,47.12,51.04,47.52,45.53,35.15,29.23,29.02,20.83,22.63,40.06,58.2,35.7,35.6,27.48,42.57,69.1,47.92,39.12,34.5,27.8,29.38,37.66,42.19,35.06,39.06,68.45,64.47,66.35,39.06,38.3,35.35,39.3,37.95,39.07,34.54,36.71,59.93,84.67,77.99,81.19,49.24,37.54,35.51,25.35,33.28,36.72,42.09,39.62,50.82,64.14,59.42,70.17,73.2,62.85,47.23,38.51,46.51,51.86,55.78,55.35,57.1,58.62,50.58,76.97,59.91,53.19,59.58,44.59,43.81,47.68,41.32,39.52,45.41,48.91,81.97,65.72,51.58,40.23,38.71,37.15,51,32.94,38.15,35.93,55.39,133.23,94.58,117.83,69.36,48.64,37.23,37.29,40.89,39.06,48.96,62.47,70.83,60.01,69.65,77.61,71.35,66.2,47.78,59.89,63.59,48.47,51.9,56.37,87.47,112.17,84.73
..REGION V (BICOL REGION),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Chayote,15.71,14.77,14.9,14.29,15.09,16.39,15.1,15.25,15.52,15.29,17.12,17.64,16.49,12.29,11.41,10.67,13.27,14.55,20.08,18.86,17.66,27.92,24.39,19.6,16.28,15.21,14.24,12.93,13.88,14.41,15.56,27.72,36.45,28.73,19.75,16.46,15.9,18.24,15.39,11.71,13.19,16.83,16.51,13.37,16.53,17.38,17.6,15.64,16.3,16.57,12.97,17.05,17.53,17.83,18.05,21.69,21.25,21.77,19.3,21.6,20.98,21.61,16.34,15.22,15.37,15.61,18.57,42.55,35.88,25.51,27.25,29.74,38.19,33.56,19.61,20.72,25.11,23.92,21.86,21.7,27.93,28.32,40.5,38.84,30.69,24.64,19.46,19.86,23.59,25.51,21.78,25.2,30.22,23.59,21.35,23.74,24.29,26.99,24.76,24.47,24.57,28.25,29.54,41.34,59.94,51.95,28.87,27.2,30.97,37.41,23.96,26.93,32.99,26.04,25.69,29.91,33.25,26.5,21.43,26.04,27.95,23,26.01,35.43,32.8,28.28,23.75,20.88,20.3,18.92,33.74,29.25,30.69,21.85,20.08,16.48,24.38,25.65,30.28,45.09,48.93,30.89,26.71,27.07,30.6,21.52,21.26,19.11,20.36,21.78,23.07,22.22,23.4,29.6,33.36,36.71
..REGION V (BICOL REGION),Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Eggplant long, purple",23.17,18.66,14.75,13.18,11.5,10.44,9.87,11.72,10.27,12.05,17.25,14.11,33.72,30.93,24.58,31.5,25.08,24.58,27.36,27.58,22.06,29.08,20.36,29.57,30.5,25.03,18.54,25.19,16.75,18.38,17.97,22.5,19,18.08,15.78,18.36,20.5,19.93,17.72,14.75,16.92,15.83,14.56,14.03,15.56,22.44,25.81,22.75,22.82,21.63,19.72,17.67,13.69,16.18,23.83,36.67,25.78,28.94,18.75,27.56,40.25,29.84,32.33,28.47,20.28,17.72,25.25,29.03,25.28,25.58,31.53,41.53,42.78,28.75,32.69,22.19,23.06,25.56,26.53,25.15,25.78,29.84,40.69,40,69.38,46.09,42.56,42.64,24.11,28.06,25.25,31.22,28.47,27.22,33.69,40.14,59.81,52.19,41.97,37.64,37.25,37.32,38.58,47.5,46.56,40.18,43.75,33.89,61.39,36.13,36.56,47.86,35.13,33.06,38.25,46.41,44.53,36.25,44.84,66.79,51.25,50.18,48.13,38.68,34.11,33.44,31.25,28.71,31.69,46.04,107.92,76.5,130.18,85.36,57.5,..,39.94,35.78,30.5,48.75,38.22,46.69,55.64,53.06,61.63,58.84,51.56,46.25,44.32,51.84,53.94,53.63,57.36,56.5,92.03,60.94
..REGION V (BICOL REGION),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Okra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Squash,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Tomato,19,12.53,16.08,11.12,14.28,18.33,24.31,34.16,38.75,22.91,24.12,35.08,38.19,34.71,17.22,11.75,11.5,15.97,27.75,29.14,26.13,28.94,42.64,34.25,32.63,16.75,16.75,26.22,27.5,30.13,25.06,23.75,23.75,22.44,23.91,19.06,20.06,20.59,16.28,12.11,14.19,28.31,52.36,51.25,34.06,21.58,22.63,19.97,23.04,17.97,9.92,9.5,10.31,10.55,16.31,28,31.5,29.31,23.75,25.25,27.3,23.31,10.92,11.28,11.22,13.59,23.33,28.61,25.28,26.94,49.72,58.61,49.03,35.28,16.94,15.84,23.72,26.22,27.36,32.1,35.47,34.25,36.94,44.38,40.63,30,23.72,19.72,19.43,14.84,24.28,25.75,38.25,42.06,49.28,30.14,33.47,28.78,33.53,36.39,22.33,29.43,55.67,59.44,46.72,24.11,37.97,45.89,35.53,30.18,20.69,18.5,41.48,48.47,49.44,47.97,43.59,40.28,41.16,41.79,43.75,29.46,30.42,32.14,26.61,23.75,28.08,48.04,46.63,53.33,102.5,98.75,85.89,46.79,24.11,..,16.91,44.09,58.47,55.88,55.5,54.47,51.86,39.31,43.56,39.91,54.63,66.61,62.11,45.25,30.38,40,56.89,65.63,72.44,81.06
..REGION V (BICOL REGION),"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Ampalaya [Bitter gourd],29.83,29.55,22.06,22.66,25.31,29.13,33.06,25.48,10.98,18.63,40.87,34.4,42.98,44.12,44.6,41,32.48,35.84,36.75,58.47,49.68,49.41,35.49,32.77,37.36,35,28,28.22,26.29,37.07,36.61,37.38,33.51,39.19,38.69,36,39.36,39.87,30.17,19.51,23.85,31.25,34.12,32.47,..,41.23,..,47.54,45.67,32.5,22.03,27.65,17.89,27.58,32.54,42.31,31.21,39.67,39.58,41.54,45.32,37.5,38.69,36.15,34.38,39.23,53.21,40.72,27.62,30.31,31,34.2,35,30.8,32.08,40.35,46.96,49.12,54.82,38.48,28.28,42.62,51.69,52.92,61.54,63.97,46.21,41.42,43.16,47.92,48.44,46.08,50.86,59.38,62,62,80.79,..,44.69,41.08,50.31,53,59.77,56.93,62.33,56.93,53.25,52.46,57.31,62.67,60.38,59.46,92.5,70.6,70.6,57.63,56.5,46.22,67.65,59.83,67.11,60.38,56.86,59.33,62.22,57,46.9,42.57,38.33,54.8,77.5,86.5,81.25,57.25,52,45.75,41.5,59.5,61.8,56.5,63.45,70.6,69,83.2,68,59,34.25,..,66.5,66.75,65.6,68.75,56.5,63.5,97,66.6
..REGION VI (WESTERN VISAYAS),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Chayote,15.73,13.92,14.44,14.52,17.61,14.38,13.8,12.4,10.42,11.3,11.38,11.69,11.07,12.18,12.23,13.43,11.92,11.16,10.35,10.97,12.81,14.16,16.12,14.17,13.99,14.13,14.56,12.37,11.46,11.52,12.13,12.97,13.4,19.29,18.5,18.6,18.97,21.73,20.98,18.64,16.94,16.74,18.6,19.48,22.6,22.05,27.38,23.5,22.96,23.02,15.94,18.13,19.35,17.57,16.81,18.19,17,17.39,17.62,20.34,23.61,22.19,22.01,21.2,23.39,21.78,22.47,24.2,23.23,19.88,20.19,22.27,25.78,23.16,24.73,22.34,26.82,27.93,26.83,26.77,26.46,25.14,25.93,26.08,27.47,23.89,21.78,21.79,23.36,23.41,22.92,22.98,22.89,23.31,24.27,25.67,27.54,27.02,22.03,25.07,24.74,26.34,27.07,25.41,25.65,26.16,25.55,26.12,26.98,27.09,25.39,25.88,19.91,21.97,20.86,19.41,21.55,31.12,28.27,26.13,23.57,18.16,28.9,28.87,30.64,30.6,26.03,27.42,25.7,26.21,30.97,32.25,26.81,32.1,25.58,27.75,29.15,32.11,30.88,23.7,36.22,33.7,24.9,45.31,34.88,31.35,28.96,26.07,30.57,30.16,26.32,21.42,20.14,25.54,31.19,30.55
..REGION VI (WESTERN VISAYAS),Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Eggplant long, purple",27.26,26.08,18.8,17.48,15.74,16.05,13.89,20.68,15.49,20.95,21.06,25.85,39.46,41.48,27.37,28.23,30.11,29.35,31.8,30.96,31.77,38.38,30.02,28.65,28.72,16.65,19.2,19.63,17.54,23.37,22.78,29.5,29.43,30.39,29.68,36.08,31.83,32.23,26.95,18.77,18.53,19.6,24.1,25.29,23.92,30.98,44.85,42.88,41.2,27.4,17.06,23.31,16.38,18.22,25.78,26.97,29.28,28.63,30.9,49.77,50.46,36.47,31.88,23.34,21.38,19.72,40.51,29.53,25.77,31.11,34.03,47.38,31.72,29.72,20.4,21.94,36.17,31.2,26.94,35.6,40.33,39.67,43.22,49.08,44.69,55.72,37.92,42.7,38.26,29.33,32.18,36.62,37.66,42.25,50.14,52.46,78.77,46.78,..,51.65,51.45,39.85,43.85,51.24,..,42.25,41.58,56,54,60.42,62.83,60.15,75.66,56.17,51.85,81.08,85.46,70.64,65.77,65.77,63,53.42,55.69,63,63,63,54.43,52.62,48,48,57.23,73.38,79.92,84.75,76.79,71,70.08,59.23,50.77,..,49,53.23,..,67.43,98,86.5,66.62,61.23,65.69,61.08,47.54,57.86,51.85,59.92,81.38,65.15
..REGION VI (WESTERN VISAYAS),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.14,..,19.46,24.89,18.03,11.03,13.31,15.57,24.27,22.64,16.81,13.24,14.39,14.97,15,..,..,14,14.33,17.58,19.33,27.34,17.51,13.71,10.95,10.62,10.68,10.95,12.86,14.16,12.83,17.05,32.88,20.04,12.43,10.09,10.56,11.28,13.34,14.93,11.7,10.58,11.65,12.45,16.98,17.28,14.54,14.37,14.44,..,13.65,13.91,14.26,11.92,12.14,14.01,26.57,25.36,17.49,16.38,13.86,11.17,11.94,13.43,..,13.15,13.15,25.89,59.76,28.96,14.46,10.35,10.04,10,14.63,18.06,18.33,18.06,17.28,21,25.06,22.85,20,16.25,14.75,13.17,14.8,13.85,14.4,15,15.33,15.06,21.67,20.2,20.07,24.44,25.06,20.06,20.06,26.76,29.38,23.33,28.74,29.4,28,29.6,31.5,30.06
