Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..REGION IX (ZAMBOANGA PENINSULA),Sapsap [Slipmouth],40.61,36.04,56.46,26.47,27.68,24.77,80.71,33.8,32.4,42.52,39,61.67,60.63,92.14,33.55,39.28,35.1,59.24,63.75,30,40.14,51.64,38.49,34.17,59.58,39.29,61,52.42,46.27,56.5,38.33,..,49.54,68.93,82.37,62.83,77.02,74.07,44.17,73.97,59.59,58.7,60.73,63.32,53.73,72.73,95.67,75.05,70.27,64.72,81.44,93.25,77.67,53.33,91.56,88.33,115,115,99.17,115.54,57.11,74.98,51.57,56.28,73.58,81.44,84.14,65.66,79.8,..,..,80,70.16,89.33,59.67,46.73,59.14,55,72,74,63,67.6,75,..,76.15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.17,66.1,68.03,57.52,..,65.72,76.32,76.32,75.28,69.42,76.15,74.77,76.4,80.39,75.74,74.34,80.09,74.82,82.78
..REGION IX (ZAMBOANGA PENINSULA),"Shrimp, Suaje [Endeavor prawn]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),"Shrimp, Sugpo [Tiger prawn]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Talakitok [Cavalla],126.79,130.66,123.17,119.14,131.22,124.82,120.84,128.42,124.32,124.05,127.02,135,133.32,136.23,139.33,143.23,128.68,130.25,129.64,132.41,135.58,156.99,132.61,152.37,131.22,124.12,145.75,136.41,123.94,152.41,155.34,157.12,124.18,132.55,144.12,145.75,153.88,143.04,143.8,129.1,135.67,136.46,138.91,138.89,139.96,136.54,152.92,170.17,161.09,164.19,154.76,154.21,155.66,144.09,146.6,156.25,153.97,146.13,146.52,147.06,152.94,135.59,121.76,148.54,127.02,160.53,175.21,166.86,151.01,171.58,157.93,148.55,156.75,133.23,126.83,106.31,116.58,104.77,125.71,136.71,123.85,124.15,122.15,122.31,132.92,141.83,137.71,126.18,142.86,148.46,152.31,149.08,127.69,148.36,136,..,..,159,152.67,163.85,149.08,161.69,160.62,168.57,176.33,176.57,174.15,175.54,..,..,..,190.62,189,196.17,205.29,..,189.23,179.54,188.92,171.17,184,172.17,158.77,156,164.46,165.23,183.93,184.39,191.08,197.7,198.77,159.69,212.86,231.21,220.37,231.86,220.3,224.28,228.52,220.58,171.62,188.44,198.78,204.3,208.37,202.07,201.39,196.95,195.34,209.29,198.73,205.48,208.62,223.53,220.32,214.69
..REGION IX (ZAMBOANGA PENINSULA),Tambakol [Yellowfin tuna],87.88,84.79,80.43,79.07,80.45,78.7,86.4,82.87,81.38,80.46,84.99,92.46,95.79,91.23,98.58,101.66,92.49,92.42,105.16,104.82,102.38,99.7,95.7,105.81,112.42,106.47,123.53,124.71,113.19,133.37,134.2,137.93,126.73,129.61,129.98,128.62,131.81,129.94,129.91,126.71,126.95,123.59,126.45,124.87,126.21,108.85,123.07,137.23,150.24,127.15,141.95,135.17,124.86,140.17,141.27,135.14,141.03,143.86,137.41,143.85,165.92,171.1,158.31,166,139.75,140.44,148.5,135.72,132.04,137.93,143.21,126.02,110.03,121.23,112,97.85,97.89,95.23,92.93,87.85,90.19,91.77,92.67,95.19,98.57,93.6,89.43,96.62,91.83,97.59,107.01,104.99,91.55,102.78,97.39,85.66,90.81,102.06,94.8,101.67,100.41,104.3,100.65,111.8,136,106.82,106.44,109.49,85.97,89.05,90.65,111.7,108.63,103.13,104.75,..,108.36,109.09,109.63,117.69,122.45,119.73,112.87,115.83,112.85,110.62,111.95,118.15,117.23,124.21,138.85,129.23,155.91,139.09,142.15,143.36,138.64,131.69,121.68,128.07,135.45,137.64,142.92,159.46,159.27,150.16,150.49,149.42,146.15,138.93,152,154.09,161.61,156.83,162.43,163.86
..REGION IX (ZAMBOANGA PENINSULA),Tamban [Indian sardines],31.22,37.38,26.2,26.64,25.04,26.52,29.17,30.94,30.54,27.06,26.44,31.66,41.49,43.03,39.58,40.72,28.22,31.21,32.66,35.41,35.47,32.18,29.73,33.57,36.39,34.19,32.23,33.3,31.4,27.39,32.53,35.33,38.64,37.26,37.89,37.45,57.48,36.91,29.27,24.9,23.79,25.79,27.61,33.6,29.6,28,36.93,38.92,41.72,34.58,36.66,35.29,23.66,23.79,37.04,31.9,34.26,34.8,35.5,40.02,38.2,27.89,26.45,34.34,34.01,39.55,37.26,35.54,32.87,35.64,29.11,31.17,35.44,39.84,32.42,33.39,23.15,21.35,20.66,20.82,23.19,21.72,21.61,24.28,27.03,23.07,21.17,20.54,21.52,29.64,27.96,29.1,27.7,32.3,33.96,44.7,55.41,38.5,36.24,36.79,33.49,43.9,41.57,46.62,33.67,42.83,47.27,46.74,46.41,46.77,50.18,53.05,51.33,42.87,36.85,..,40.28,43.47,44.43,47.95,42.43,36.84,29.68,32.96,38.03,32.74,25.6,25.29,28.83,35.08,39.58,36.37,39.35,37.8,38.79,38.83,37.08,36.25,35,39.55,32.48,41.93,36.43,34.09,39.17,35.1,32.04,35.99,33.74,28.78,42.48,44.48,41.79,50.71,55.54,63.23
..REGION IX (ZAMBOANGA PENINSULA),Tanigue [Spanish mackerel],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Tilapia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Tulingan [Frigate tuna],106.98,105.25,88.6,90.3,89.3,89.52,92.15,96.16,106.83,100.01,92.43,92.81,106.35,88.07,103.72,104.13,98.78,106.33,105.98,112.81,108.02,109.83,100.77,79.91,75.97,76.08,88.35,79.5,79.58,80.22,80.26,81.83,77.17,78.08,81.7,83.28,82.43,84.13,73.84,77.46,68.48,71.04,80.99,80.83,68.19,75.15,92.58,78.23,93.75,77.06,85.59,75.02,73.12,74,81.15,83.56,81.14,86.05,84.22,86.57,79.56,85.97,81.78,75.06,75.36,77.53,83.36,91.92,84.37,89.32,85.36,81.41,79.53,91.92,85.64,79.81,75.39,75.68,82.07,82.98,85.4,78.23,82.96,87.6,90.46,82.44,78.89,78.86,79.8,85.24,91.79,92.67,83.94,94.38,86.28,86.7,93.72,96.48,86.81,93.83,92.93,100.31,90.16,102.24,128,110.22,101.05,101.03,96,93.94,92.18,94.18,100.29,99.59,101.16,..,96.96,97.57,90.48,95.17,103.5,104.96,95.9,90.54,98.69,91.99,77.56,83.08,86.62,88.46,79.23,95.12,112.06,107.36,111.43,109.44,99.96,98.29,94.81,93.46,92.12,89.03,98.23,120.62,121.84,96.26,98.28,112.34,106.19,105.12,117.19,106.03,109.17,116.94,125.45,125.81
..REGION IX (ZAMBOANGA PENINSULA),White Shrimp,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Alumahan [Indian mackerel],..,..,..,..,..,..,..,..,..,..,..,..,72.02,72.81,71.06,80,78.07,78.28,77.1,64.13,63.44,60.35,64.29,78.21,..,94.5,90.28,76.67,78.97,81.62,83.14,74.68,74.8,88.15,98.69,99.03,102.5,102.36,88.77,82.66,74.29,73.32,78.4,80.41,76.82,81.29,88.73,87.88,101.52,92.24,76.38,74,84.6,82.72,84.95,87.51,96.03,96.5,95.82,101.28,103.48,102.83,90.71,84.91,75.66,88.42,90.54,93.53,85.7,96.83,97.97,95.52,95.43,91.7,93.95,81.49,88.46,84.92,88.92,100.59,92.25,99.63,98.72,103.27,103.52,103.56,94.77,98.62,94.62,102.56,102.38,107.8,..,120.47,113.26,129.55,..,127.73,118.4,115.67,116.43,..,134.36,134.36,144.6,141.15,139,141.59,147.11,142.45,122.98,118.27,122.42,117.53,127.39,163.82,99.65,130.23,143.64,169.43,149.37,..,124.31,111.58,117.13,108.3,114.43,..,109.7,139.88,123.69,154.74,147.47,155.32,152.41,155.87,146.88,150.15,146.48,140.74,122.07,151.71,155.29,180.15,183.41,146.47,144.31,153.84,158.08,170.23,146.83,148.61,158.4,152.09,139.04,176.36
..REGION X (NORTHERN MINDANAO),Bangus [Milkfish],99.73,103.64,96.98,96.23,102.3,102.1,98.83,94.51,92.33,83.97,87.58,89.54,91.12,89.56,91.06,104.32,106.79,106.71,105.53,105.59,105.36,104.74,104.63,105.54,107.39,107.17,107.53,108.63,105.74,103.15,98.63,97.81,99.03,98.8,100.02,104.14,109.15,110,112.27,108.65,101,100.72,99.23,98.82,101.82,104.38,105.49,..,111.12,108.85,108.98,109.77,112.48,107.6,103.18,105.75,109.45,108.74,108.93,109.41,113.31,111.57,114.25,112.62,111.72,111.88,113.66,113.28,110.32,113.31,113.54,111.12,112.03,109.65,109.25,108.71,108.46,108.02,106.83,101.49,100.17,101,99.98,101.58,108.83,104.32,108.06,111.05,113.71,117.74,115.32,116.15,..,125.54,129.46,131.15,..,138.5,136.58,136.23,135.08,..,137.42,137.42,145,148.71,147.69,145.17,149.92,147.83,144.69,145.08,145.94,139.48,134.93,132.14,136.23,132.2,131.08,130.5,135.46,..,127.5,123.42,127.77,123.6,119.9,..,112.69,113.54,120.08,131.29,136.67,146.54,154.09,171.62,152.46,148.38,144.08,145.81,144.08,141.31,141.59,144.56,165.69,158.28,164.62,165.33,171.08,166.92,163.15,154.29,153.75,145.29,142.23,145
..REGION X (NORTHERN MINDANAO),Bisugo [Threadfin bream],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,155,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Crab, Alimasag [Blue crab]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Dalagang-Bukid, bilog [Caesio]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Dalagang-Bukid, lapad [Caesio]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Dilis [Anchovies],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Espada [Hairtail],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Galunggong [Roundscad],65.93,67.76,60.22,54.88,55.17,60.06,61.55,49.62,48.57,55.19,65.41,74.55,74.38,80,71.21,83.2,81.86,79.23,78.96,71.82,64.61,61.24,66.94,81.88,83.96,95.46,97.68,94.26,77.53,79.51,79.73,80.08,77.35,93.37,98.5,101.67,105.53,98.68,100,86.22,81.38,77.4,80.19,80.24,84.48,84.5,92.12,95.56,99.55,95.22,81.53,81.92,86.33,81.67,90.93,91.78,98.61,99.95,97.74,101.38,112.07,99.31,90.36,83.72,77,88.65,93.44,94.79,85.97,97.33,98.12,95.38,95.11,90.22,93.97,82.97,87.17,85.02,87.31,100.81,92.38,99.71,103.91,103,106.44,102.87,91.81,100.33,94.63,101.54,103.72,110.56,..,127.77,120.32,130.56,..,132.89,118.26,120.67,119.02,..,135.74,135.74,151.18,151.96,147.76,135.35,148.06,144.26,124.84,115.98,121.79,79.46,106,139.44,117.13,117.95,133.76,153.11,138.06,..,131.39,113.03,121.7,112.27,105.93,..,106.79,133.5,126.94,151.32,162.85,154.17,162.59,160.24,149.19,144.63,145.82,140.32,120.6,144.04,150.63,177.84,188.41,145.12,139.75,164.46,157.15,173.78,145.81,150.6,141.71,143.23,124.42,153.46
..REGION X (NORTHERN MINDANAO),Hasa-hasa [Indo-Pacific mackerel],59.67,57.23,49.83,51.25,57,59,54.7,63.24,57.83,58.75,65.93,71.09,84.17,82.5,75.71,79.5,81.44,79.57,80.45,75.78,71.78,67.25,74.74,81.07,85,101,97.33,81.52,81.75,83.48,82.95,79.94,75.85,82.92,91.55,98.78,92.48,93.38,90.03,79.38,74.72,71.9,79.83,81.22,76.88,82.12,95.88,87.52,98.17,86.39,77.78,75.34,82.31,83.58,79.81,85.14,89.13,85.88,90.29,93,99.23,90.22,85.37,81.08,76.69,87.5,88.31,89.42,83.66,90.13,93.15,90.83,91.39,88.44,91.61,78.82,86.67,81.84,86.72,94.38,91.61,93.66,92.19,94.96,99.22,94.91,89.42,90.26,88.64,96.08,98.24,104.9,..,118.59,113.91,125.86,..,128,115.94,112.15,112.7,..,127.65,127.65,139.72,137.29,134.22,135.47,141.34,137.22,121.95,114.86,118.13,100.25,113.23,139.53,99.35,114.13,124.23,131.96,118,..,105.94,92,97.89,91.94,92.54,..,94.91,116.82,105,137,142.58,144.67,120.32,148.87,132.33,125,126.94,122.27,101.92,123.3,114.03,156.5,170.4,118.54,123.67,134.29,145.02,163.52,119.2,125.77,118.25,115.73,109.59,152.5
..REGION X (NORTHERN MINDANAO),Kalaso [Lizard fish],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Lapu-lapu [Grouper],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Lapu-lapu [Grouper], other than red species",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Matang-baka [Big-eyed scad],75.43,61.23,67.54,65.5,67.08,66.05,58.21,64.4,60.95,60,63.33,70.91,80.85,80.89,80.63,82.77,80.68,77.46,81.34,74.55,70.85,69.76,70.43,88,100,104.56,94.19,89.45,85.85,85.68,86.11,80.91,82.69,90.1,92.42,102,97.5,104.16,96.7,91.25,79.73,79.65,82.05,85.13,82.27,81.92,90.54,93.28,99.33,91.67,79.02,81.12,87.63,85.54,90.23,94.8,94.23,99.59,98.96,102.04,106.23,103.32,92.82,84.18,81.57,90.29,94.64,96.27,89.58,97.58,101.78,102.17,94.1,95.54,97.72,86.05,93.78,..,94.55,105.64,99.08,107.55,107.07,111.43,116.33,107.18,97.74,103.12,103.51,113.22,115.94,120.63,..,130.29,131.36,137.5,..,139,123.58,121.65,122.74,..,146.72,146.72,149.75,149.78,147.18,147.7,154.84,151.58,131.31,118.83,125.86,146.38,143.36,163.48,124.15,132,143.03,168.65,155.32,..,114.74,116.04,126.79,114.32,121.09,..,103.6,133.7,119.62,156.94,164.66,158.78,159.27,167.95,153.2,154.29,159.61,142.98,132.72,151.74,151.72,182.58,201.03,146.27,138.69,164.08,162.29,174.95,157.04,156.43,170.62,161.88,142.15,179.69
..REGION X (NORTHERN MINDANAO),Pusit [Squid],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,171.11,163.82,166.67,175.59,176.53,198.57,195,190.16,195.5,193.89,193.33,185,190,185,..,200,210.59,207.43,183.59,188.13,164.24,179.17,188.71,211.79,224.84,184.74,206.46,192.7,200.97,185.68,190,203.94,195.64,216.54,221.62,234.14,189.62,178.93,180.77,195.54,210.15,217.69,222.7,230.43,234.78,236.28,246.45,242.66,244,..,244.08,254.57,266.18,..,269.05,254.73,252.95,293.16,..,291.59,291.59,295.38,302.04,298.24,311.82,307.55,287.61,266.86,252.13,229.61,244.22,234.92,206.15,213.85,219.6,255.83,336.67,300,..,200,250,290.71,264.38,257.06,..,250,273.64,261,307.22,313.75,326.82,293.67,311.15,299.72,292.17,306,303.75,298,268.33,300,333.46,338.89,300,267.59,293,303.13,345.71,300,303.13,331.54,316.05,257.82,351.29
..REGION X (NORTHERN MINDANAO),Salay-salay [Crevalle],..,..,..,..,..,..,..,..,..,..,..,..,..,80,63,..,63,..,73.67,68.67,72.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.5,..,..,..,..,79.55,..,..,80,..,..,90,97.92,100,..,..,97.92,91.4,85,78.44,76.25,79.71,90,89.75,90.83,86.65,95.93,98.44,95.56,91.61,95.91,80.03,89.19,..,90,100.83,..,..,100.83,100.38,104.75,103.72,92.86,114,91.43,100,100.4,107.92,..,..,..,..,..,116.47,100.5,116.11,107.22,..,141.33,141.67,140.26,138.69,135.64,140.48,146.67,136.74,121.28,116.49,118.23,128.94,133.82,141.56,93.85,100.9,107.14,117.78,134.67,..,87.8,107.33,124.86,102.57,105,..,88.33,125.36,106.25,150,119.14,122,..,118.5,149.5,135,130.67,119.13,..,..,145,121.25,..,103.2,110.38,100,85.5,162.5,110.2,119.33,135,95.8,95.8,..
..REGION X (NORTHERN MINDANAO),Sapsap [Slipmouth],..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.94,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Shrimp, Suaje [Endeavor prawn]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Shrimp, Sugpo [Tiger prawn]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
