Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..MIMAROPA REGION,Pineapple Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..MIMAROPA REGION,Watermelon*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Banana Bungulan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Banana Lakatan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Banana Latundan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Banana Saba, ripe*",1.29,1.32,1.34,1.02,1.31,1.02,1.02,1.29,1.26,1.29,1.33,1.29,1.29,1.03,1.27,1.3,1.34,1.29,1.29,1.29,1.29,1.29,1.32,1.3,1.3,1.29,1.28,1.49,1.6,1.52,1.5,1.51,1.51,1.52,1.52,1.51,1.39,1.39,1.29,1.32,1.29,1.31,1.29,1.29,1.21,1.03,1.08,1.02,9.83,11.15,10.44,9.73,10.8,11.18,11.71,16.2,16.61,20.8,15.2,13.46,16.28,16.11,14.93,15.93,16.23,16.28,17.13,18.98,19.02,19.16,19.02,19.69,20.71,20.58,19.33,19.85,19.2,20.8,20.98,20.8,21.05,20.2,19.56,17.35,20.8,21.2,21.82,21.2,21.2,21.2,20.76,20.85,20.9,21.24,21.11,22.76,22.98,22.58,21.2,21.16,21.11,21.2,21.2,21.38,21.2,21.2,20.6,20.97,21.11,21.45,21.1,21.6,22.5,22.67,22.63,22.63,22.65,22.63,22.65,23.77,25.7,26.2,26.4,29.49,29.14,28.5,29,29.09,28,28.6,29.33,29.14,29.26,29.54,29.31,..,29.25,25.75,26.05,25.45,24.78,25.48,25.11,25.43,25.58,25.25,25.46,25.49,25.34,25,24.78,24.64,24.74,24.65,24.68,25.23
..REGION V (BICOL REGION),"Banana Saba, Green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Calamansi,26.11,29,38.75,53.75,65.42,52.36,38.75,38.75,29.02,22.91,28.12,39.16,59.17,64.37,62.5,68.13,77.5,77.5,77.5,67.5,47.5,47.5,57.5,57.5,58.75,70.97,59.82,73.61,76.11,66.88,53.06,47.78,38.75,38.75,42.19,60.83,67.5,72.5,75.28,73.21,73.61,72.22,63.89,46.25,32.19,23.61,28.48,45.31,61.03,68.75,52.5,49.72,60.94,52.5,39.33,38.47,37.32,24.17,18.75,33.91,54.5,41.18,50,55.83,73.89,67.5,63.47,49.72,45,37.92,26.94,38.89,59.31,56.53,62.71,67.34,72.92,65.83,56.39,54.13,32.5,20.53,30.86,41.56,57.81,53.31,50.97,55.69,69.11,72.66,62.92,50,40.47,28.19,56.67,59.72,59.58,65.31,74.69,75.83,78.06,62.68,64.86,59.44,37.81,36.07,58.44,59.82,60.69,53.44,58.04,79.46,104,71.11,60,36.97,23.75,37.19,51.56,65.54,64.06,34.82,69.17,83.75,58.04,69.69,51.88,43.04,38.88,30.04,51.46,55.54,58.39,78.75,74.5,..,77,54,47.16,57.19,45.03,39.72,63.64,58.78,74.31,78.97,81.64,99.58,77.82,72.59,68.47,78.88,60.43,47.75,62.19,77.69
..REGION V (BICOL REGION),Mandarin Szinkom,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Mango Carabao, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),"Mango Carabao, ripe",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Muskmelon*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Papaya Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Pineapple Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION V (BICOL REGION),Watermelon*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Banana Bungulan, ripe*",1.48,1.49,1.49,1.46,1.55,1.46,1.44,1.11,1.11,1.01,0.97,0.97,0.92,0.86,0.86,0.86,0.86,0.97,0.97,0.97,0.97,0.97,0.97,1,1.01,1,1,1,1,1.01,1.01,1,1,0.85,0.78,0.78,0.85,0.86,1,1,0.89,0.8,0.87,0.8,..,1.17,..,1.22,11.2,..,14,18,14,20.98,25,22.95,21.67,21.67,21.67,21.67,21.67,21.67,21.67,21.92,21.67,22.82,24.88,23.42,21.52,21.46,21.58,21.7,21.55,22.08,21.45,20.68,23.34,22.54,21.23,21.51,22.53,22.57,21.2,21.47,21.57,22.17,22.24,22.46,20.2,18.41,18.47,18.64,17.53,16.49,15,15,15,..,15,15,16.59,15,15.26,16.04,18.79,17.13,18.18,16.97,15,15.5,16.63,19,..,17.86,17.86,20,26.67,22,19.85,19.2,21.25,21.11,26.25,25,24.29,24.58,24.5,25,25,23.33,24.12,20,23.08,25,24.74,24.64,24.61,21.39,20,23.1,22.25,20,20.2,23.06,23.42,23,25,23.24,24.25,23.63,23,25,25,24.72,25,25.63
..REGION VI (WESTERN VISAYAS),"Banana Lakatan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Banana Latundan, ripe*",1.5,1.79,1.79,1.78,1.82,1.48,1.48,1.57,1.45,1.21,1.08,1.04,1.05,1.1,1.12,1.1,1.08,1.02,0.94,0.94,0.94,0.96,0.99,0.96,0.95,0.95,0.95,0.95,0.96,0.96,0.95,0.94,0.93,1.05,1.09,1.12,1.13,1.45,1.2,1.2,1.2,1.2,1.29,1.4,..,1.4,..,1.94,20,24.35,24,24,24,33.92,31.8,31.8,31.92,31.76,31.75,31.54,31.38,31.3,31.71,32.71,31.91,29.2,29.54,30.99,30.83,28.57,27.57,26.6,26.31,28.91,28.6,28.6,29,28.63,29,28.93,24.83,25.23,24.31,22.77,24.6,26.33,26,25.83,24.5,22.85,22.77,22.38,22.08,21.46,20,20,20.5,..,21.85,21.92,23.85,22.47,22.54,22.29,23.88,23.21,23.11,22.54,21.95,22.75,25.28,25.58,46.31,24.85,24.85,27.91,27.86,26.67,24.13,23,23.78,28.77,32.57,35.89,42.89,33.63,34.7,35.57,34.88,31.74,27.75,26.5,26.5,27.75,31.75,32.25,33,30.65,28.4,29.4,30.6,28.68,26.55,25.8,27.25,27.5,32,29.6,27.5,27.5,28.12,27.65,28,27.25,28,32.2
..REGION VI (WESTERN VISAYAS),"Banana Saba, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.46,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Banana Saba, Green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Calamansi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.73,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Mandarin Szinkom,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Mango Carabao, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),"Mango Carabao, ripe",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.61,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Muskmelon*,17.16,16.07,19.23,15.57,19.1,..,..,..,..,..,..,21.02,20.44,19.37,20.51,19.04,17.95,..,..,..,..,..,..,26.54,21.97,24.71,20.36,16.23,23.44,20.26,..,..,..,..,..,18.17,16.17,16.26,13.85,11.49,13.08,18.33,..,..,..,..,..,17.62,12.79,..,24.35,24.3,19.85,20.42,..,..,..,..,..,21.86,19.7,20.33,21,20.23,21.69,25.28,26.78,..,..,..,28,23.58,18.4,20.74,32.43,27.86,38.11,32,..,..,..,..,40,34.57,44,40,38.33,33.56,32.6,..,..,..,..,..,..,38.5,..,..,40,35.89,31.8,35,..,..,..,..,30,39.74,42.6,..,34.38,34.09,..,..,..,..,..,..,45,44.17,45,45,41.92,41.32,44,..,..,..,..,..,..,60,..,55,47.25,47.25,41.25,..,..,47.5,..,50,65,54.14,45,50,44.72,41,..,55,..,..,..,50.05,..,46.58
..REGION VI (WESTERN VISAYAS),Papaya Hawaiian*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.78,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VI (WESTERN VISAYAS),Pineapple Hawaiian*,20.98,21.03,21.04,20.85,20.4,19.93,20.06,21.26,35.5,35,32.71,26.67,23.07,24.12,24.41,22.81,24,23.33,23.31,23.96,24.42,24.03,22.94,22.83,22.62,26.75,26.8,26.8,26.85,27.78,29.08,25.26,24.53,27.67,29.2,28.02,28.22,29.03,29.2,28.92,28.8,29.93,27.05,26.53,..,29.85,..,28.51,26.64,..,27.6,28.06,28.67,29.89,25.37,24.09,25.94,28.14,..,27.8,26.98,26.25,26.2,26.91,26.57,26.65,26.61,25.21,26.29,26.6,26.6,26.6,25.74,24.85,24.08,22,24.67,23.65,25.19,26.35,25.83,25.43,25.51,26.16,25.37,25.61,25.67,26.29,26.55,28.27,28.27,27.37,28.9,29.75,31.11,28.3,29.03,..,29.06,28.09,28.28,29.04,28.71,30.42,30.56,30.17,30.41,30,30,30.4,30.54,30,59.38,30.54,30.54,31.92,33.04,33,30,31.54,32.82,32.19,31.94,32.38,31.53,30.38,30.15,30.14,30.13,30,30.5,33.5,34.5,33.33,32,32.92,32,33.77,33.25,31,32.38,31.9,34.33,33.16,34,32.94,34.31,32.86,32.81,34,35,35.1,36,37.3,27.79,37.72
..REGION VI (WESTERN VISAYAS),Watermelon*,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Banana Bungulan, ripe*",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Banana Lakatan, ripe*",3.1,3.15,3.19,3.21,3.22,3.21,3.2,3.17,3.23,3.26,3.27,3.29,3.27,3.13,3.31,3.32,3.33,3.42,3.4,3.4,3.4,3.43,3.4,3.4,3.46,3.6,3.6,3.63,3.66,3.62,3.68,3.65,3.62,3.61,3.72,3.83,4.08,4.3,4.38,4.43,4.4,4.35,4.23,4.17,4.34,4.56,..,..,38.19,38.93,39.48,39.47,38.62,35.05,33.06,35.6,37.14,38.46,38.1,38.03,38.09,38.05,38.02,38.27,38.08,37.57,37.5,38.14,38.62,38.49,36.83,37.09,37.52,38.45,39.33,39.07,39.18,38.76,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Banana Latundan, ripe*",1.51,1.55,1.55,1.69,1.56,1.55,1.56,1.56,1.57,1.6,1.6,1.6,1.58,1.61,1.74,1.65,1.69,1.62,1.6,1.6,1.6,1.63,1.68,1.63,1.69,1.75,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.83,2.1,2,2,2,2,2.02,2,2,..,..,22,22.3,21.77,21.6,21.46,21.2,21.58,21.49,21.63,21.94,21.58,21.6,21.55,21.55,21.83,22.55,22.57,22,22,21.8,21.88,21.38,21.38,22.02,22.28,22.59,22.82,23.77,24.27,29.94,32.73,32.77,35.56,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VII (CENTRAL VISAYAS),"Banana Saba, ripe*",1.54,1.57,1.59,1.6,1.59,1.57,1.59,1.57,1.59,1.61,1.56,1.56,1.53,1.54,1.54,1.55,1.57,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.63,1.63,1.78,1.7,1.75,1.66,1.68,1.68,1.73,1.64,1.77,1.8,1.74,1.8,1.8,1.91,1.89,1.93,2.01,2.02,1.94,2,..,..,20.29,20.2,20.74,20.2,20.14,19.54,19.43,19.47,19.46,19.43,19.57,19.81,19.71,19.6,19.57,19.8,19.52,19.52,19.7,19.65,19.75,19.75,19.57,18.71,18.62,17.41,19.61,18.21,18.56,29.2,29.68,26.92,28.8,32.08,37,36.69,..,..,..,..,..,..,..,..,..,37,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
